train/learning_rate,time/total_timesteps,train/ent_coef,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/n_updates,rollout/ep_rew_mean,time/episodes,time/fps,train/actor_loss
0.0003,7800,0.10162536799907684,780,200.0,0.656530499458313,-40.09758377075195,7699,-8.41077933333333,39,9,-9.56682014465332
0.0003,8000,0.09571260958909988,800,200.0,0.7993977069854736,-41.07306671142578,7899,-8.008999625,40,9,-9.261619567871094
0.0003,8200,0.0901767909526825,820,200.0,0.5299402475357056,-42.331817626953125,8099,-7.631660317073171,41,9,-8.649962425231934
0.0003,8400,0.08497768640518188,840,200.0,0.5495584011077881,-43.59819412231445,8299,-7.2525364761904765,42,9,-8.135303497314453
0.0003,8600,0.08006703108549118,860,200.0,0.42523691058158875,-43.670318603515625,8499,-7.153503325581395,43,9,-7.739097595214844
0.0003,8800,0.07545462995767593,880,200.0,0.41249707341194153,-44.24304962158203,8699,-6.8763302954545455,44,9,-7.326829433441162
0.0003,9000,0.07112322747707367,900,200.0,0.2894941568374634,-46.2192497253418,8899,-6.517769266666667,45,9,-6.749259948730469
0.0003,9200,0.06705120950937271,920,200.0,0.38164615631103516,-46.285255432128906,9099,-6.466558869565217,46,9,-6.4573774337768555
0.0003,9400,0.0632101371884346,940,200.0,0.2209412306547165,-48.21131896972656,9299,-6.580162212765957,47,9,-6.117183208465576
0.0003,9600,0.05960846319794655,960,200.0,0.26917290687561035,-48.0390739440918,9499,-6.180991041666666,48,9,-5.693723678588867
0.0003,9800,0.05621248856186867,980,200.0,0.23180541396141052,-48.86294937133789,9699,-5.996961857142857,49,9,-5.492299556732178
0.0003,10000,0.05302663519978523,1000,200.0,0.3452657461166382,-48.64363479614258,9899,-5.754347320000001,50,9,-5.201517581939697
0.0003,10200,0.05002773553133011,1020,200.0,0.3187921643257141,-49.3746337890625,10099,-5.19873574509804,51,9,-4.684885025024414
0.0003,10400,0.04720902442932129,1040,200.0,0.24000371992588043,-50.8171501159668,10299,-4.728619846153847,52,9,-4.412900924682617
0.0003,10600,0.04455147683620453,1060,200.0,0.20881697535514832,-48.83714294433594,10499,-4.138556679245284,53,9,-4.329675197601318
0.0003,10800,0.042056936770677567,1080,200.0,0.221758633852005,-50.20527267456055,10699,-3.6527434814814823,54,9,-4.143393039703369
0.0003,11000,0.039706602692604065,1100,200.0,0.23512020707130432,-50.57798385620117,10899,-3.906642563636365,55,9,-3.8019025325775146
0.0003,11200,0.03750452399253845,1120,200.0,0.1914195418357849,-52.228797912597656,11099,-3.01018175,56,9,-3.6127381324768066
0.0003,11400,0.035425521433353424,1140,200.0,0.22472456097602844,-50.49956130981445,11299,-3.177008842105263,57,9,-3.5061240196228027
0.0003,11600,0.033466849476099014,1160,200.0,0.22425678372383118,-53.727901458740234,11499,-2.537845948275862,58,9,-3.248422145843506
0.0003,11800,0.03161894530057907,1181,200.0,0.2225056290626526,-51.79918670654297,11699,-2.2950600677966104,59,9,-3.290031909942627
0.0003,12000,0.029873551800847054,1201,200.0,0.2125716507434845,-52.61146545410156,11899,-1.9009392500000002,60,9,-3.062786102294922
0.0003,12200,0.028243817389011383,1221,200.0,0.2233276665210724,-50.97516632080078,12099,-1.614804016393443,61,9,-3.081961154937744
0.0003,12400,0.026717932894825935,1241,200.0,0.21824446320533752,-51.67023468017578,12299,-1.218852,62,9,-2.9901392459869385
0.0003,12600,0.02529343031346798,1261,200.0,0.18497630953788757,-51.41781997680664,12499,-0.5144137460317462,63,9,-2.722472667694092
0.0003,12800,0.023955944925546646,1281,200.0,0.2214786410331726,-48.876888275146484,12699,-0.00534479687499978,64,9,-2.5667312145233154
0.0003,13000,0.022695161402225494,1301,200.0,0.18670976161956787,-48.482139587402344,12899,0.40441318461538484,65,9,-2.645963668823242
0.0003,13200,0.021515168249607086,1321,200.0,0.24246543645858765,-48.51161193847656,13099,0.5739530606060608,66,9,-2.6519570350646973
0.0003,13400,0.020398849621415138,1341,200.0,0.2387387752532959,-47.62992477416992,13299,1.048506880597015,67,9,-2.471430778503418
0.0003,13600,0.019352130591869354,1361,200.0,0.18727490305900574,-48.109535217285156,13499,1.9547476029411768,68,9,-2.373661994934082
0.0003,13800,0.01838078908622265,1381,200.0,0.20104435086250305,-46.088809967041016,13699,1.589726086956522,69,9,-2.5675406455993652
0.0003,14000,0.01746406778693199,1401,200.0,0.18168802559375763,-46.22660446166992,13899,2.3130861285714293,70,9,-2.24281644821167
0.0003,14200,0.0166009534150362,1421,200.0,0.20169228315353394,-42.250667572021484,14099,2.7408839859154934,71,9,-2.2458062171936035
0.0003,14400,0.015787990763783455,1441,200.0,0.19244351983070374,-40.39290237426758,14299,2.1872643888888894,72,9,-2.2863070964813232
0.0003,14600,0.015017805621027946,1461,200.0,0.19808880984783173,-41.48591613769531,14499,2.4676071917808224,73,9,-2.1258459091186523
0.0003,14800,0.014288107864558697,1481,200.0,0.22533291578292847,-39.91582489013672,14699,2.9524798108108112,74,9,-2.264240264892578
0.0003,15000,0.01361375954002142,1501,200.0,0.2456139177083969,-41.040428161621094,14899,3.3024718266666673,75,9,-2.175640344619751
0.0003,15200,0.012976608239114285,1521,200.0,0.19115400314331055,-39.914772033691406,15099,3.883926394736843,76,9,-2.1333818435668945
0.0003,15400,0.012364082038402557,1541,200.0,0.16509434580802917,-35.335899353027344,15299,4.3965430129870136,77,9,-2.24623441696167
0.0003,15600,0.01178769487887621,1561,200.0,0.17426174879074097,-33.69985580444336,15499,5.137455910256411,78,9,-2.186901569366455
