train/ent_coef,time/total_timesteps,train/actor_loss,time/fps,train/learning_rate,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/time_elapsed
0.01894054375588894,13600,-2.5039520263671875,9,0.0003,200.0,-38.72810745239258,68,19.776996882352943,13499,0.1683349460363388,1361
0.01803564466536045,13800,-2.579972505569458,9,0.0003,200.0,-39.05916976928711,69,19.803358971014493,13699,0.2271697223186493,1381
0.01719510741531849,14000,-2.521923542022705,9,0.0003,200.0,-36.865535736083984,70,20.90922357142857,13899,0.2048456072807312,1401
0.01640443131327629,14200,-2.4423959255218506,9,0.0003,200.0,-33.99224090576172,71,22.111238112676055,14099,0.18116986751556396,1421
0.015657875686883926,14400,-2.494223117828369,9,0.0003,200.0,-33.149497985839844,72,23.715230430555557,14299,0.16468499600887299,1441
0.014963865280151367,14600,-2.3985228538513184,9,0.0003,200.0,-31.559438705444336,73,24.73628583561644,14499,0.20811361074447632,1461
0.01431316789239645,14800,-2.6297447681427,9,0.0003,200.0,-28.13807487487793,74,25.469139324324328,14699,0.1594889909029007,1481
0.013697007670998573,15000,-2.6905570030212402,9,0.0003,200.0,-28.120285034179688,75,26.509615200000006,14899,0.17593982815742493,1501
0.013119634240865707,15200,-2.3947603702545166,9,0.0003,200.0,-26.168338775634766,76,26.950026486842113,15099,0.25156038999557495,1521
0.012622691690921783,15381,-2.7091450691223145,9,0.0003,199.75324675324674,-22.595439910888672,77,26.83934197402598,15280,0.1785845160484314,1539
0.012115166522562504,15581,-2.7140283584594727,9,0.0003,199.75641025641025,-21.425811767578125,78,28.09270370512821,15480,0.1435222327709198,1559
0.011630493216216564,15781,-2.6185154914855957,9,0.0003,199.7594936708861,-21.725736618041992,79,29.59050160759494,15680,0.20090283453464508,1579
0.011179630644619465,15981,-2.774219274520874,9,0.0003,199.7625,-20.720680236816406,80,30.5609462375,15880,0.1358041614294052,1599
0.010755893774330616,16181,-2.812533378601074,9,0.0003,199.76543209876544,-19.98824119567871,81,31.32786279012346,16080,0.1746794879436493,1619
0.010407248511910439,16353,-2.893794536590576,9,0.0003,199.4268292682927,-19.06780433654785,82,31.7691301097561,16252,0.15668746829032898,1636
0.010031525045633316,16553,-2.957143783569336,9,0.0003,199.43373493975903,-17.683073043823242,83,32.44449286746988,16452,0.20627358555793762,1656
0.009692327119410038,16753,-2.779356002807617,9,0.0003,199.4404761904762,-17.137704849243164,84,33.3140528452381,16652,0.15171599388122559,1676
0.00938430242240429,16953,-2.987886428833008,9,0.0003,199.4470588235294,-12.776361465454102,85,34.61532282352942,16852,0.14316314458847046,1696
0.009100228548049927,17153,-2.9940829277038574,9,0.0003,199.45348837209303,-12.17330551147461,86,35.753842511627916,17052,0.19850628077983856,1716
0.008855483494699001,17353,-2.609952926635742,9,0.0003,199.45977011494253,-7.250528335571289,87,36.93725045977012,17252,0.16287007927894592,1736
0.008628372102975845,17553,-3.1434521675109863,9,0.0003,199.4659090909091,-9.053960800170898,88,38.07163694318182,17452,0.1801699697971344,1756
0.008430811576545238,17753,-2.9906187057495117,9,0.0003,199.47191011235955,-7.953005313873291,89,38.978821876404496,17652,0.19089266657829285,1776
0.008277330547571182,17953,-3.0388259887695312,9,0.0003,199.4777777777778,-3.280993700027466,90,39.943368533333334,17852,0.16387227177619934,1796
0.008149857632815838,18153,-3.060114860534668,9,0.0003,199.4835164835165,-4.639739990234375,91,40.821623945054945,18052,0.17460116744041443,1816
0.008045596070587635,18353,-3.1041178703308105,9,0.0003,199.4891304347826,-5.094588756561279,92,41.532869032608694,18252,0.1656871736049652,1836
0.007960929535329342,18553,-3.22420597076416,9,0.0003,199.49462365591398,-3.629518985748291,93,42.75810575268817,18452,0.1718113124370575,1856
0.007911269553005695,18753,-3.3067493438720703,9,0.0003,199.5,-2.7453160285949707,94,44.281367265957435,18652,0.1614445149898529,1876
0.007880911231040955,18953,-3.405988931655884,9,0.0003,199.50526315789475,2.2829973697662354,95,45.374511863157885,18852,0.15990591049194336,1897
0.007868170738220215,19153,-2.9878807067871094,9,0.0003,199.51041666666666,-0.4118253290653229,96,46.50795882291666,19052,0.15471461415290833,1917
0.007895305752754211,19353,-3.1929125785827637,9,0.0003,199.51546391752578,0.5655722618103027,97,47.755642752577316,19252,0.15358594059944153,1937
0.007933066226541996,19553,-3.242079734802246,9,0.0003,199.5204081632653,4.156976699829102,98,48.83785564285714,19452,0.16233789920806885,1957
0.00802586693316698,19753,-3.3801960945129395,9,0.0003,199.5252525252525,-0.3856067657470703,99,50.18264137373737,19652,0.16512000560760498,1977
0.008059722371399403,19953,-3.4094457626342773,9,0.0003,199.53,0.8025590181350708,100,51.68621881,19852,0.17982205748558044,1997
0.008110632188618183,20153,-3.326735496520996,9,0.0003,199.53,0.625397801399231,101,54.05743160000001,20052,0.15771472454071045,2017
0.008219607174396515,20353,-3.3028111457824707,9,0.0003,199.53,0.30789345502853394,102,56.449385469999996,20252,0.16889387369155884,2037
0.008295268751680851,20553,-3.570302724838257,9,0.0003,199.53,3.309861660003662,103,59.180651530000006,20452,0.15151771903038025,2057
0.008372693322598934,20753,-3.915652275085449,9,0.0003,199.53,2.304187774658203,104,60.594061409999995,20652,0.2101440727710724,2077
0.00849894154816866,20953,-3.7882280349731445,9,0.0003,199.53,3.19474458694458,105,62.55438998,20852,0.15784016251564026,2097
0.008609726093709469,21153,-3.658838987350464,9,0.0003,199.53,1.3197839260101318,106,64.61024448,21052,0.15839669108390808,2117
0.00874224491417408,21351,-3.545656681060791,9,0.0003,199.51,3.345263719558716,107,66.38963823,21250,0.15326693654060364,2137
0.008871941827237606,21551,-3.804419755935669,9,0.0003,199.51,-0.23084306716918945,108,68.16244807000002,21450,0.19750753045082092,2157
0.008934220299124718,21751,-3.620469808578491,9,0.0003,199.51,-0.4025386571884155,109,69.85814984000001,21650,0.17316210269927979,2177
0.008930369280278683,21951,-3.9934568405151367,9,0.0003,199.51,5.026785373687744,110,71.20906500999999,21850,0.19568878412246704,2197
0.009027782827615738,22151,-3.6116082668304443,9,0.0003,199.51,-1.56238853931427,111,73.8880268,22050,0.1867680549621582,2217
0.009040137752890587,22351,-4.021268367767334,9,0.0003,199.51,2.015683889389038,112,75.86672334,22250,0.20723065733909607,2237
0.009090063162147999,22551,-3.833885431289673,9,0.0003,199.51,2.587521553039551,113,77.34810154,22450,0.13480471074581146,2257
0.009235135279595852,22751,-3.9917845726013184,9,0.0003,199.51,-1.1009544134140015,114,80.12849296,22650,0.1561550796031952,2277
0.009249669499695301,22933,-3.7880711555480957,9,0.0003,199.33,-2.339176893234253,115,81.77573842,22832,0.16936716437339783,2295
0.009293783456087112,23133,-3.750154495239258,9,0.0003,199.33,3.0092334747314453,116,83.91197400000001,23032,0.19410721957683563,2315
0.009376474656164646,23333,-4.096758842468262,9,0.0003,199.33,2.7930479049682617,117,86.96028858000001,23232,0.14929872751235962,2335
0.009453206323087215,23533,-3.81679630279541,9,0.0003,199.33,0.7825419902801514,118,89.69099693,23432,0.14643624424934387,2355
0.00957654882222414,23733,-3.847545623779297,9,0.0003,199.33,0.5236683487892151,119,92.6694116,23632,0.13960868120193481,2375
0.009718317538499832,23933,-4.284592628479004,9,0.0003,199.33,1.7627828121185303,120,95.84377686000002,23832,0.1563708633184433,2395
0.009812040254473686,24133,-3.866119384765625,9,0.0003,199.33,3.632960319519043,121,98.64945002,24032,0.21708786487579346,2415
0.009881945326924324,24333,-4.046061992645264,9,0.0003,199.33,0.7858994603157043,122,101.32883963,24232,0.13987013697624207,2435
0.010062982328236103,24533,-4.510676860809326,9,0.0003,199.33,1.669548511505127,123,104.50965308999999,24432,0.1550145000219345,2455
0.010242830961942673,24733,-4.079185485839844,9,0.0003,199.33,-2.4956939220428467,124,107.84645203,24632,0.1916324347257614,2475
0.010316370986402035,24933,-4.337279319763184,9,0.0003,199.33,-3.0869600772857666,125,111.47425308000001,24832,0.14772029221057892,2495
0.010411124676465988,25133,-4.45358943939209,9,0.0003,199.33,-2.165313243865967,126,113.91247249000001,25032,0.16915149986743927,2515
0.010470324195921421,25333,-4.5682692527771,9,0.0003,199.33,2.1404433250427246,127,117.11409246000001,25232,0.1527232825756073,2535
0.010579449124634266,25533,-4.621811866760254,9,0.0003,199.33,-5.086086273193359,128,120.19195607000002,25432,0.1658206582069397,2555
0.010768127627670765,25733,-4.674473285675049,9,0.0003,199.33,1.341479778289795,129,123.52052415999998,25632,0.18813897669315338,2575
0.010845521464943886,25930,-4.411359786987305,9,0.0003,199.3,-3.4597649574279785,130,125.84817817,25829,0.12972503900527954,2595
0.010873489081859589,26130,-4.236896991729736,9,0.0003,199.3,-0.16905617713928223,131,129.27895055000002,26029,0.162058487534523,2615
0.010879723355174065,26330,-4.705739974975586,9,0.0003,199.3,3.23116135597229,132,132.64534291,26229,0.13357150554656982,2635
0.010967239737510681,26530,-4.828536033630371,9,0.0003,199.3,-0.5440336465835571,133,136.00703608,26429,0.16495047509670258,2655
0.011178756132721901,26730,-4.449059009552002,9,0.0003,199.3,3.1728858947753906,134,139.33087120000002,26629,0.23887218534946442,2675
0.01128667127341032,26930,-5.001286506652832,9,0.0003,199.3,1.2941251993179321,135,141.87666801,26829,0.14766249060630798,2695
0.01138603687286377,27130,-5.062961101531982,9,0.0003,199.3,-0.5791367292404175,136,145.19700817999998,27029,0.21446684002876282,2715
0.011352354660630226,27330,-5.067326545715332,9,0.0003,199.3,-2.188218116760254,137,148.67853815,27229,0.17196016013622284,2735
0.011423876509070396,27495,-4.924685478210449,9,0.0003,198.95,0.28087925910949707,138,150.52064782000002,27394,0.14095145463943481,2751
0.011541536077857018,27695,-4.958395004272461,9,0.0003,198.95,-5.362488746643066,139,153.62914985999998,27594,0.21415060758590698,2771
0.011623939499258995,27895,-5.277015209197998,9,0.0003,198.95,1.2235565185546875,140,156.24717328,27794,0.14260822534561157,2791
0.011674388311803341,28095,-5.019051551818848,9,0.0003,198.95,3.8115015029907227,141,159.36851742,27994,0.15658575296401978,2811
0.0117076076567173,28295,-4.838517665863037,9,0.0003,198.95,-3.5254085063934326,142,162.41404381,28194,0.1328798234462738,2832
0.011782047338783741,28495,-5.0297112464904785,9,0.0003,198.95,-0.05116036534309387,143,165.22618498,28394,0.15631084144115448,2852
0.011750218458473682,28695,-4.909846305847168,9,0.0003,198.95,-1.54642653465271,144,168.1388012,28594,0.14226096868515015,2872
0.011818751692771912,28895,-5.135126113891602,9,0.0003,198.95,2.3516762256622314,145,171.33750885,28794,0.13372600078582764,2892
0.0118435462936759,29095,-4.765912055969238,9,0.0003,198.95,-0.16370736062526703,146,172.87341934,28994,0.18525159358978271,2912
0.011901880614459515,29295,-5.357810020446777,9,0.0003,198.95,-2.4794774055480957,147,175.67595326000003,29194,0.2300327867269516,2932
0.012027932330965996,29495,-5.837520122528076,9,0.0003,198.95,2.739407539367676,148,178.87068333,29394,0.16096685826778412,2952
0.011983987875282764,29695,-5.310994625091553,9,0.0003,198.95,4.713592052459717,149,181.82096789,29594,0.1286446452140808,2972
0.012008888646960258,29895,-5.429936408996582,9,0.0003,198.95,3.1809709072113037,150,185.01769592000005,29794,0.1358134150505066,2992
0.011966822668910027,30095,-5.780727863311768,9,0.0003,198.95,-2.3536863327026367,151,188.33565451000007,29994,0.2785266637802124,3012
0.012044794857501984,30295,-5.536400318145752,9,0.0003,198.95,1.8408294916152954,152,191.11214444000004,30194,0.16718924045562744,3032
0.0120726702734828,30495,-5.828171730041504,9,0.0003,198.95,0.7884716987609863,153,193.87367908000004,30394,0.15197968482971191,3052
0.012012336403131485,30695,-5.752394199371338,9,0.0003,198.95,1.40998375415802,154,196.51053237000005,30594,0.11464031040668488,3072
0.012134742923080921,30895,-5.844629287719727,9,0.0003,198.95,-0.3376288115978241,155,199.21124504,30794,0.15935777127742767,3092
0.012147230096161366,31095,-5.64178991317749,9,0.0003,198.95,1.371556282043457,156,202.04441949,30994,0.18286369740962982,3112
0.012201933190226555,31295,-5.807086944580078,9,0.0003,198.95,-0.7770624756813049,157,205.17833967000007,31194,0.12340962886810303,3132
0.01225321926176548,31495,-5.866635799407959,9,0.0003,198.95,1.8920667171478271,158,207.56182081,31394,0.12652571499347687,3152
0.012205325998365879,31695,-5.974598407745361,9,0.0003,198.95,2.9461679458618164,159,209.97083081,31594,0.15738672018051147,3172
0.01228939276188612,31895,-5.629738807678223,9,0.0003,198.95,2.204976797103882,160,211.88445238,31794,0.2122756838798523,3192
0.01231530960649252,32095,-5.688636779785156,9,0.0003,198.95,-3.349630832672119,161,214.73609102999998,31994,0.1462632119655609,3212
0.012369772419333458,32295,-5.627942085266113,9,0.0003,198.95,1.5026500225067139,162,217.6960884,32194,0.17969581484794617,3232
0.012451439164578915,32495,-5.600564002990723,9,0.0003,198.95,-0.9919626712799072,163,220.64947017999998,32394,0.14026610553264618,3252
0.012371961027383804,32695,-6.240365028381348,9,0.0003,198.95,-2.6323633193969727,164,223.67350807999995,32594,0.14749713242053986,3272
0.012373406440019608,32895,-5.643364906311035,9,0.0003,198.95,1.5860515832901,165,225.72589558999996,32794,0.1654958873987198,3292
0.012278644368052483,33095,-6.317050933837891,9,0.0003,198.95,0.4803245961666107,166,228.88228549999997,32994,0.1357155442237854,3312
0.012293466366827488,33295,-6.176201820373535,9,0.0003,198.95,-0.6023248434066772,167,230.92227850999996,33194,0.12281548976898193,3332
0.012258654460310936,33495,-6.204244613647461,9,0.0003,198.95,-2.111717462539673,168,233.23950209999995,33394,0.12321704626083374,3352
0.012325437739491463,33695,-5.992979526519775,9,0.0003,198.95,0.1601298451423645,169,236.53121880999998,33594,0.2217162549495697,3372
0.012365303002297878,33878,-6.158702850341797,9,0.0003,198.78,4.364103317260742,170,237.99834025999996,33777,0.14930859208106995,3390
0.01248279120773077,34078,-6.330769062042236,9,0.0003,198.78,-1.4725240468978882,171,239.93329041999996,33977,0.13725562393665314,3410
0.012517111375927925,34278,-6.336096286773682,9,0.0003,198.78,-0.5283831357955933,172,241.38683884000002,34177,0.129837766289711,3430
0.012427836656570435,34478,-6.5013909339904785,9,0.0003,198.78,-0.5742705464363098,173,243.94514195000002,34377,0.14643427729606628,3450
0.012355171144008636,34678,-6.514655590057373,9,0.0003,198.78,-0.013732224702835083,174,246.35319225000003,34577,0.10500933229923248,3470
0.012369507923722267,34878,-6.295638084411621,9,0.0003,198.78,2.1863393783569336,175,248.78741232000002,34777,0.11413708329200745,3490
0.012441224418580532,35078,-6.5312581062316895,9,0.0003,198.78,-0.10413616895675659,176,251.30724992,34977,0.1393945813179016,3510
0.01232870016247034,35278,-5.859840393066406,9,0.0003,198.97,-1.923797607421875,177,254.2566452,35177,0.11790022253990173,3530
0.01232640165835619,35478,-6.254384517669678,9,0.0003,198.97,1.8272621631622314,178,255.52394102999997,35377,0.14427535235881805,3551
0.012265442870557308,35678,-6.235095977783203,9,0.0003,198.97,-1.0193755626678467,179,256.89184654999997,35577,0.34947651624679565,3571
0.012397106736898422,35878,-6.281803131103516,9,0.0003,198.97,1.7868971824645996,180,259.33331054999996,35777,0.17453588545322418,3591
0.012437690049409866,36078,-6.287978172302246,9,0.0003,198.97,-0.09865015745162964,181,261.44804837,35977,0.1414961814880371,3611
0.012476103380322456,36278,-6.409018516540527,9,0.0003,199.25,2.3311121463775635,182,264.2343193,36177,0.16253672540187836,3631
0.012482916936278343,36478,-6.078816890716553,9,0.0003,199.25,3.034958839416504,183,266.53598519,36377,0.10741689801216125,3651
0.012468787841498852,36678,-6.049633026123047,9,0.0003,199.25,3.2030997276306152,184,268.73887416,36577,0.2341853827238083,3671
0.012448856607079506,36878,-6.236584186553955,9,0.0003,199.25,-0.49463772773742676,185,270.77371835,36777,0.12488649785518646,3691
0.012493844144046307,37078,-6.682905673980713,9,0.0003,199.25,0.19347050786018372,186,272.69480773000004,36977,0.13991829752922058,3711
0.012409497052431107,37278,-6.454109191894531,9,0.0003,199.25,-3.06937313079834,187,274.42613219,37177,0.1446986198425293,3731
0.01242490392178297,37478,-6.817033290863037,9,0.0003,199.25,-0.6064038276672363,188,276.51639580000005,37377,0.13568541407585144,3751
0.012479499913752079,37678,-6.670816898345947,9,0.0003,199.25,1.797425627708435,189,278.5381252,37577,0.10210990905761719,3771
0.012443781830370426,37878,-6.6727800369262695,9,0.0003,199.25,-2.448753595352173,190,280.49746258000005,37777,0.1903475821018219,3791
0.01240210235118866,38078,-6.463768005371094,9,0.0003,199.25,1.9612493515014648,191,282.03624431000003,37977,0.1464163064956665,3811
0.012520980089902878,38278,-6.67235803604126,9,0.0003,199.25,2.8852577209472656,192,284.13977151,38177,0.1266193687915802,3831
0.012544669210910797,38478,-6.509503364562988,9,0.0003,199.25,0.5306534767150879,193,286.06833442,38377,0.15668705105781555,3851
0.012580149807035923,38678,-6.322263717651367,9,0.0003,199.25,0.9045523405075073,194,287.52144642999997,38577,0.11564164608716965,3871
0.012509366497397423,38878,-6.329809188842773,9,0.0003,199.25,-0.9918755292892456,195,288.93017618,38777,0.12200707197189331,3891
0.012665837071835995,39078,-6.373427391052246,9,0.0003,199.25,-0.6472569704055786,196,290.09700578,38977,0.12662985920906067,3911
0.012539586052298546,39278,-6.666926383972168,9,0.0003,199.25,-2.7558505535125732,197,291.92723415999995,39177,0.12722089886665344,3931
0.012345336377620697,39478,-6.795242786407471,9,0.0003,199.25,-2.2213921546936035,198,293.90513009,39377,0.15374444425106049,3951
0.012332075275480747,39678,-6.805298805236816,9,0.0003,199.25,3.741321086883545,199,295.52879201,39577,0.13444995880126953,3971
0.012435424141585827,39878,-6.653509140014648,9,0.0003,199.25,-1.938641905784607,200,296.62208205999997,39777,0.1682009994983673,3991
0.012431813403964043,40078,-6.401284694671631,9,0.0003,199.25,1.8380554914474487,201,297.12567793,39977,0.1447473168373108,4011
0.012499981559813023,40278,-6.283565521240234,9,0.0003,199.25,-0.308890163898468,202,298.00680957,40177,0.14550839364528656,4031
0.012603499926626682,40478,-6.366940975189209,9,0.0003,199.25,-1.9428963661193848,203,298.89045288,40377,0.19667097926139832,4051
0.012578895315527916,40678,-6.752226829528809,9,0.0003,199.25,0.31783777475357056,204,300.6565078,40577,0.12355563044548035,4071
0.012608868069946766,40878,-7.09471321105957,9,0.0003,199.25,-2.3758761882781982,205,302.0233348,40777,0.08944368362426758,4091
0.012539376504719257,41078,-6.678174018859863,9,0.0003,199.25,-0.920567512512207,206,303.66481927,40977,0.08896983414888382,4111
0.012527961283922195,41278,-6.660819053649902,9,0.0003,199.27,0.6727835536003113,207,304.78324349999997,41177,0.11403898894786835,4131
0.012542844749987125,41478,-6.765920162200928,9,0.0003,199.27,-1.1832609176635742,208,305.98466143999997,41377,0.10846321284770966,4151
0.012430752627551556,41678,-6.472999572753906,9,0.0003,199.27,-0.3726060390472412,209,307.84074247,41577,0.10777129977941513,4171
